,Unnamed: 0,date,city,duration,summary,posted,state_idaho,state_utah,Changing,Chevron,Cigar,Circle,Cone,Cross,Cylinder,Diamond,Disk,Egg,Fireball,Flash,Formation,Light,Other,Oval,Rectangle,Sphere,Teardrop,Triangle,Unknown,changing,light,other
90785,90785,1/26/07 19:40,Provo,30 seconds,"White light, glides silently across the night sky…  ((NUFORC Note:  Possible sighting of a satellite??  PD))",2/1/07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90786,90786,1/19/07 23:45,Ogden,3 minutes,((HOAX??))  The lights were really bright then they went really dim.....and dimmer....and dimmer,2/1/07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90787,90787,12/27/06 20:30,St. George,5 to 7 sec,"the object moved at speed from one place to enother,then stop exploited with green light",2/1/07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90788,90788,12/26/06 19:00,St. George,5 seconds,A UFO was sighted by two people in St. George on 12/26/06,2/1/07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90789,90789,12/11/06 19:40,Santa Clara,3 seconds,green ball of light streaking across the night sky,12/14/06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90790,90790,11/22/06 19:30,Scipio,60 minutes,"Circular disk blinking very brightly with a bluish tint sighted next to I-15 just north of Scipio, UT",12/7/06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90791,90791,11/22/06 01:00,Price,30 min,"Six hovering lights above price, utah.",12/7/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90792,90792,11/21/06 19:50,Elmo,10 Seconds,A long bright white cigar shaped object rose from the desert and shot off into the western sky,12/7/06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90793,90793,10/29/06 21:41,Sandy,4 seconds,"9:20 PM ish Sandy UT, noiseless craft blowing by - HELP - What the HELL?",10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90794,90794,10/15/06 00:15,Moab,1 minute,"Object entering the atmosphere, 3 red, green and blue lights spinning and slowing down as if landing.",12/7/06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90795,90795,9/30/06 23:30,West Jordan,20 seconds,"Dark, teardrop shape without light, moving faster than normal planes, made no noise",10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90796,90796,9/23/06 20:40,Lehi,6-10 seconds,"Faint, fast moving triangular object with three red lights at each corner over Lehi, Utah",10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90797,90797,9/16/06 17:00,Orem,2 minutes,Bright light vanishes in a puff of smoke,10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90798,90798,8/25/06 00:47,Salt Lake City,8 Minutes,Salt Lake City 3 Saucers Of Yellow Blue White Light,10/30/06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90799,90799,8/20/06 22:00,Heber City,10 minutes,They flew in together and then took their spots.,10/30/06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90800,90800,8/17/06 22:05,Midvale,40 minutes,"Strange objects in the night sky over Midvale (Salt Lake City), Utah",10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90801,90801,6/2/06 21:30,Topaz Mountain (northwest of),5min.s,1/2mi. long orange /white glowwing craft   nw of topaz mt. utah,10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90802,90802,6/1/06 19:15,Ogden,10 min.,"It moved slowly, was very very high, and reflected a lot of light (or produced light).",7/16/06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90803,90803,5/20/06 11:00,Beaver (in outskirts of),30 seconds,Teardrop craft hovered in sky and then darted into a cloud and didn't come out.,7/16/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90804,90804,5/3/06 00:00,Salt Lake City,30',black slow moving hat-shaped UFO,11/21/10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90805,90805,4/29/06 19:30,South Salt Lake City,30 mins,The objects were small bright individual lights in the sky.,5/15/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90806,90806,4/25/06 14:45,Green River,2-3 seconds,SILVER / CHROME METALLIC FLYING OBJECT 3 ft. to 4 ft. wide      by      8 ft. to 10 ft. long  Sighting:	Object flew 37-50 feet above ou,7/16/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90807,90807,4/23/06 05:30,Ogden,3 to 4 min,White dot of light  that changed directions a few time .,5/15/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90808,90808,4/16/06 20:45,Filmore,15 minutes,"Big, black, diamond shaped object seen in the distance from Filmore, Utah",5/15/06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90809,90809,1/5/06 17:35,Provo,6-8 seconds,details above,2/14/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90810,90810,11/23/05 03:00,Navajo Mountain,3 Minutes,Yellow/Orange light beaming down from an object 100 feet up.,12/16/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90811,90811,11/22/05 23:45,Ogden,30 minutes,"Strange round object flashing multicolored lights, moving very slowly, coming to complete stop for several minutes.",12/16/05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90812,90812,11/22/05 22:30,Kamas,90 min,"Red, white, and blue flashing light on a hovering object that we observed for over 90 minutes.",12/16/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90813,90813,11/17/05 21:30,Perry,1 minute,300 hundred above me an arrowhead oblonged cone shape object  flew slow above me. Anyone else?,12/16/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90814,90814,11/15/05 19:37,Ogden,2 seconds,"Brilliant fireball seen near Ogden, UT.  ((NUFORC Note:  Possible meteor??  PD))",12/16/05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90815,90815,11/15/05 15:00,Utah (just off I-70),3min,"bright changing light hover and landed behind a mountian. lat 37°49'15.60""N   lon 112°43'22.31""W",5/15/06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90816,90816,10/31/05 23:52,Salt Lake City,2 seconds,"saucer shaped craft, emitting a glow of grey/white light moving up words from the valley floor",11/3/05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90817,90817,10/23/05 23:00,Park Valley (near),4-5 seconds,"10/23/05; Park Valley, Utah; rectangular; 4-5 seconds, looked like a flying box car; posted 10/28/05.",11/3/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90818,90818,10/17/05 15:30,Kearns,5 seconds,"((NUFORC Note:  Student report.  We cannot certify that it is a serious report.  PD))  Two diamond shaped ufo's, and a red dot.",10/20/05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90819,90819,10/17/05 15:15,Kearns,3 minutes,"((NUFORC Note:  Student report.  Possible hoax.  PD))  Two, colorful, cross shaped objects in the sky.",10/20/05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90820,90820,10/17/05 13:00,West Valley,10 seconds,((NUFORC Note:  Student report.  Probable hoax.  PD))  It was such a scary sight.,10/20/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90821,90821,10/11/05 16:36,Lake Point,about 12 mins,"Lights near  Lake Point/Grantsville, UT",10/20/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90822,90822,10/11/05 16:00,Canyonlands NP,10 minutes,"((NUFORC Note:  Possible satellites.  PD))  Needles Outpost: I was admiring the stars I saw 3 moving objects, all in a row.",10/20/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90823,90823,10/3/05 23:00,Ogden,5 min,"October 3rd 11:40pm 05 above the eastern bench in ogden UT, An orb slowly brightend up then moved arround in a circular motion,",10/11/05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90824,90824,9/30/05 05:04,Farmington,25 Seconds,Farmington Utah bright white light with blue in the middle in the shape of fixed wing aircraft flying Southwest to Northeast.,10/11/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90826,90826,9/17/05 07:45,Nephi,20 min.,"went to set up the Gps base station for the survey crews in morning at 7:00am,it took 3 of us to set up the antenna tower 40 min.while",10/11/05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90828,90828,9/5/05 22:47,Wendover,30 secs,We were headed on 80east heading east and we saw this very bright flashing light that just sat in the sky,10/11/05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90829,90829,8/7/05 14:00,Capitol Reef,1sec,cigar shaped with diffrent coors,9/2/05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90830,90830,6/29/05 22:25,Ogden,30min,Four lights witnessed in West Weber county,7/5/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90831,90831,6/26/05 01:00,South Willow Canyon (above Grantsville),1 minute,"A diamond-shaped-looking craft with fast, flashing red lights on the bottom",7/5/05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90832,90832,6/18/05 20:00,Salt Lake City,20 minutes,UFO sighting over Salt Lake City,6/20/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90834,90834,6/7/05 17:50,Salt Lake City,waiting for the green tra,"two colors, top part yellowish cream, bottom part gray, black windows in the front",5/15/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90835,90835,4/26/05 22:50,Logan,5-10 Seconds,Triangular craft defined by five dim lights moves to the North over my head without making a sound,5/11/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90836,90836,4/10/05 02:37,Salt Lake City,10 min. approx.,Flexible mass drops shimmering peices in utahs little cottonwood canyon,4/16/05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90837,90837,2/24/05 22:00,Tabiona,2 hours,"Tabiona/Wolf Creek Pass UFO sighting - lasted about 2 hours, extemely large craft, very bright, just parked in the sky.",4/16/05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90838,90838,2/4/05 19:54,Riverdale,2-3 seconds,Light was about the size of a BB held at arms length,2/8/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90839,90839,1/22/05 20:00,Cedar City,2 hours,"3 of us photographed multiple  red, blue, green white obj.s in night sky for about 2 hrs then toward the W a huge moon-like object.",5/13/12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90840,90840,12/16/04 23:50,Roy,5 seconds,Very bight light flashes across night sky.,5/24/05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90841,90841,12/15/04 09:55,Lajes Air Force Base (Portugal),10 seconds,none of the below was seen or experienced,1/11/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90842,90842,12/14/04 21:00,Sandy,15 min,strange changing light above south mountiain,1/11/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90843,90843,9/30/04 23:10,Salt Lake City,2 seconds,I was standing on a balcony and was facing north/east.  I saw a circular shape to the upper right side of my vision.  It was much large,10/27/04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90844,90844,9/26/04 14:25,Fairview,one minute,silver grey disk shaped,9/29/04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90845,90845,9/11/04 22:00,Riverdale,1-2 minutes,"Slow moving, bright light, with no flashing lights. ((NUFORC Note:  Possible sighting of the ISS orbiting overhead?  PD))",9/29/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90847,90847,8/17/04 20:56,Holladay,1 second,"Red light/streak in sky, unbelievably fast.",8/24/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90848,90848,8/11/04 22:30,Orem,1 minute,"I saw a boomerang shaped craft fly slowly over my house, it had no lights and made no noise, it was black and outlined in gray.",8/24/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90849,90849,8/9/04 21:55,Spanish Fork,15 Sec,unnatral high flying craft flys faster than any man made craft triangle light pattern,8/11/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90850,90850,8/2/04 22:35,Roy,0.5 seconds,"UFO fast lights seen in Roy, UT.",8/11/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90851,90851,7/17/04 20:00,Monticello,several minutes,"On about July 17, 2004 two motionless sphere crafts appeared on film where a white cloud masked them to the naked eye after sundown.",7/25/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90852,90852,7/10/04 01:00,Utah (southern),3 sec,Copper fireball with no tail over southern UT.,7/25/04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90853,90853,7/4/04 22:00,Santaquin,20 seconds,"Saw three lights that formed a triangle, that moved in exact formation the night of the fourth of July 04",5/24/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90854,90854,7/4/04 05:36,Provo,30-40 min.,I think I was abducted,5/24/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90855,90855,6/26/04 00:00,Salt Lake City,4 days,The person who asked if anyone had information on an Arizona Circle might be interested in this. Check aliendave.com,2/1/07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90856,90856,6/15/04 01:30,South Jordan,15-20 Seconds,"Outside at 01:30 in the morning it appeared over my head, a triangular shaped object that omitted a heat wave and no sound.",5/24/05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90857,90857,6/14/04 07:15,Orem,1/2 hour,Sphere with left side lit by sun and slight bright line outlining the right,6/18/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90858,90858,6/13/04 23:15,Sandy,10 min,Two triangular shaped silent translucent white objects seen gliding in night sky.,6/18/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90859,90859,6/13/04 23:00,Sandy,few secs each,2 transparent triangles travel silently through the night sky.,6/18/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90860,90860,5/18/04 23:00,Lake Powell,4 hours,Blue light objects hoovering and moving at high speeds.,6/4/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90861,90861,5/8/04 22:50,Vernal,1-2 minutes,"V-shaped craft with dimmed ""mini-lights"" around it.",5/10/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90862,90862,4/27/04 15:30,Oakley,seconds,"I was taking photos of some property in Oakley, UT when I caught this disk shaped object in the sky.",4/30/04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90863,90863,4/14/04 22:00,Murray,2 minutes,"Blk triangle craft seen in Murray Ut. 04/14/04  made no noise,had no lights on approx 200 yards over us traveling slow",2/14/06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90864,90864,2/15/04 07:40,Heber,3 minutes,"Saw UFO fly over bus, had flame shooting out of bottom.",2/24/07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90866,90866,12/16/03 17:50,Wendover,5 seconds,"Beautiful, gold hovering lights.",12/19/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90867,90867,11/13/03 02:30,Eden,15 mins,then out of the corner of my eye I saw a flash of light,11/26/03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90868,90868,10/23/03 12:30,Salt Lake City,4-6 seconds,UTAH UFO HUNTERS REPORT:  I had a strange feeling the object was following me.,11/8/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90869,90869,10/22/03 18:40,Skyline Drive,4 min.,"Watched 3 disk shaped objects, stationary, and in a v-formation, for about 4 minutes.",10/31/03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90870,90870,10/17/03 17:10,West Jordan,6 seconds,IT WAS JUST A SERIES OF LIGHTS THAT WERE REVOLVING IN A SORT OF CIRCULAR PATTERN. THE LIGHTS WERE CLEAR WHITE AND I SAW THEM FOR ABOUT,10/31/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90871,90871,10/16/03 13:00,Hanna,Few seconds,UTAH UFO HUNTERS REPORT:  Flaming piece of Meteroite falls.,11/8/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90872,90872,10/13/03 21:00,Provo,15 minutes,Large Orange light gave us chills,10/31/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90873,90873,10/5/03 05:30,Salt Lake City,10 minutes,UTAH UFO HUNTERS REPORT:  I noticed they were flying in unison.,11/8/03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90874,90874,9/30/03 12:00,La Sal,1 sec,a small object that appered and disappered very fast.,10/7/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90875,90875,9/30/03 03:30,Richfield,2 seconds,GREEN falling star.,10/7/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90876,90876,9/24/03 23:00,Tooele,1/2 hour,Very bright (triangular?) object flashing red & green observed drifting after being stationary.,9/28/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90877,90877,9/24/03 20:35,St. George,huh,lights where flashing in the dark and then dissapered,9/28/03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90878,90878,9/16/03 13:00,Sandy,5 seconds,"silver/gray sphere moving silently east to west over Sandy, Utah",9/24/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90879,90879,9/14/03 21:30,Vernal,2 hours,"Wobbling bright ""twinkling star"" exhibits white/yellowish light along with bluish and red randomly flashing lights.",9/17/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90880,90880,8/30/03 22:15,Sandy,5 seconds,"silent, white, kite-like object zooms through the sky",9/12/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90881,90881,8/23/03 05:30,Salt Lake City,2 hours,Object w/bright flashing colored lights observed over Wasatch Mtns. 6 days in a row.,8/28/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90882,90882,8/15/03 23:30,Richfield,5 seconds,I saw a fireball in the sky moving too slow to be a meteor,12/9/03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90883,90883,7/20/03 22:00,North Logan,a few seconds,Looking for something?,5/24/05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90884,90884,7/15/03 23:10,Taylorsville,2:00,A flash in the sky around Salt Lake City,7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90885,90885,7/11/03 22:26,Heber City,10:39,1 UFO goes in front of the moon!,7/23/03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90886,90886,6/30/03 23:30,Magna,1 minute,Small light moving to the North,7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90887,90887,6/30/03 20:00,Price,10 min,Ufo sighting by two teenage girls,1/12/12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90888,90888,6/29/03 17:50,Roy,30 min,UFO over Northern Utah/Hill Air Force Base,7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90889,90889,6/28/03 23:30,Layton,1 minute,"Tiny pinpoints seen moments apart, moving North at a steady, unwavering rate.",7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90890,90890,6/27/03 13:57,St. George,20 minutes,"Reflective object hanging in the sky over St. George, Utah",7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90891,90891,6/25/03 02:00,Price,two minutes,"My cousin and I were headed home on the freeway around 2:00 a.m. I was driving and talking to her.  I turned to look at her, she was si",6/23/04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,90892,6/5/03 23:00,Clearfield,7 secs,3 triangle white glowing luminous shapes flying formation hovered then changed direction and disappeared,7/16/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90893,90893,6/4/03 02:30,Magna,2 hours,Magna was crawling with UFO activity on the 4 of June 2003.,3/1/04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90894,90894,5/31/03 04:26,West Valley,10 sec,4 times brighter then any star in the sky.,6/3/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90895,90895,5/24/03 01:30,Vernal,:30,There were strobing lights that were stationary then appeared to take off and fly away in an faster than possible.,6/3/03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90896,90896,5/20/03 00:15,Salt Lake City,3 seconds,Live wether cam 5-20-03 Salt lake at noon KSL bright white with red diamond moving .,5/27/03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90897,90897,4/25/03 00:00,Kanab (10 miles south of on  Hwy 89),1 minute,Moon like object that exploded into burst of bright lights *Highway 89 just outside of Kanab utah*,4/27/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90898,90898,4/11/03 01:55,Magna,seconds,A streak of smoke just appearing from over the Oaker Mountains.,4/22/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90899,90899,3/10/03 02:00,St. George,aprox 5 min,"bright  Aura with lightning shooting up through center, then disapeared with a BOOM!",3/21/03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90900,90900,2/20/03 21:50,Tooele,5 seconds,"Round fireball with a tail, green in color.",3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90901,90901,2/17/03 02:00,Price,10 sec,A bright fireball object in the sky followed by increase of electrical power.,3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90902,90902,2/12/03 22:15,Boulder,10 sec.,"moving eas to west, looked like a superbright meteor, ball of fire, melted away suddenly, fairly slow moving",10/30/06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90903,90903,1/30/03 19:05,Spanish Fork,5 seconds,"There was a beautiful, sparkling, highly maneuverable craft flying gracefully and very quickly over Spanish Fork, Utah.",3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90904,90904,1/12/03 20:12,Moab,40sec,a round object in the sky.,3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90905,90905,1/10/03 10:00,Richfield,5 min,bright blue light that turned night into day,10/10/11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90906,90906,1/6/03 22:49,Moab,30 seconds,2 fireball objects followed by U.S aircraft,3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90907,90907,12/28/02 18:45,Layton,10 seconds,"At approximately 1845, I walked out of my house in Layton, Utah to go to the store.  It was very dark out, an overcast of thin clouds w",3/21/03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90908,90908,12/13/02 17:45,Clive,3 minutes,"First, we thought it was Venus, next we thought it was a large jet with it's landing lights on...now, we don't have a clue.",12/23/02,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90909,90909,11/27/02,Spanish Fork Canyon,3-5 sec.,a dark green disk crashed on the top of billy's mountain.,12/19/03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
