,Unnamed: 0,Unnamed: 0.1,status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,sentiment_polarity,sentiment_subjectivity,sentence,found_flag
164,164,15663,x487614609160146944,2014-07-11 15:09:16,x25073877,realDonaldTrump,"""@cwjaccount @MichaelGreen77 @realDonaldTrump  WHY are we sending money to Mexico?  We all know where it will end up."" True--a total waste!",Twitter Web Client,139,,,,False,False,43,33,,,,,,,,,,,,,,x280601119 98641634 25073877,cwjaccount MichaelGreen77 realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999999999,0.4666666666666666,cwjaccount MichaelGreen77 realDonaldTrump WHY are we sending money to Mexico We all know where it will end up True a total waste,1
165,165,16031,x478883031365586944,2014-06-17 12:53:06,x25073877,realDonaldTrump,"""@natalieccook @realDonaldTrump the best thing to happen to ur country is 2 c Mr Trump as President. 1st thing to change...ur health system.",Twitter for Android,140,,,,False,False,22,13,,,,,,,,,,,,,,x2547885828 25073877,NatalieCCook realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,New York,"New York, NY",admin,United States,US,40.7623478 -73.9750522,-73.9750522 40.7623478,-74.255641 -73.699793 -73.699793 -74.255641 40.495865 40.495865 40.91533 40.91533,1.0,0.3,natalieccook realDonaldTrump the best thing to happen to ur country is 2 c Mr Trump as President 1st thing to change ur health system,1
166,166,16415,x473916898825216000,2014-06-03 19:59:28,x25073877,realDonaldTrump,“The problem is that no government can create real jobs. Only entrepreneurs can do that.” – Midas Touch,Twitter Web Client,103,,,,False,False,322,382,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.65,The problem is that no government can create real jobs Only entrepreneurs can do that Midas,1
167,167,16445,x473915889809899520,2014-06-03 19:55:27,x25073877,realDonaldTrump,It would be nice if our commander-in-chief was as concerned for our Veterans health as he is for illegal immigrants becoming citizens.,Twitter Web Client,134,,,,False,False,580,516,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,0.7833333333333333,It would be nice if our commander in chief was as concerned for our Veterans health as he is for illegal immigrants becoming citizens,1
168,168,16471,x474327702669762560,2014-06-04 23:11:51,x25073877,realDonaldTrump,"I believe that in addition to the 5 terrorist leaders President Obama gave up for Bergdahl, a great deal of CASH was also given. So stupid!",Twitter for Android,139,,,,False,False,318,358,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.551115123125783e-17,0.875,I believe that in addition to the 5 terrorist leaders President Obama gave up for Bergdahl a great deal of CASH was also given So stupid,1
169,169,16518,x472908487094460417,2014-06-01 01:12:24,x25073877,realDonaldTrump,"""@maathewdavis: @realDonaldTrump please run for president to save America. my whole family is knows you’re the only man who can do it!"" True",Twitter for Android,140,,,,False,False,75,35,,,,,,,,,,,,,,x2770876410 25073877,maathewdavis realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,maathewdavis realDonaldTrump please run for president to save America my whole family is knows you re the only man who can do it,1
170,170,16533,x472410965691342848,2014-05-30 16:15:25,x25073877,realDonaldTrump,The American worker is being victimized by our trade policies. We need smart trade which can only be accomplished by smart dealmakers.,Twitter Web Client,134,,,,False,False,116,98,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12571428571428572,0.5571428571428572,The American worker is being victimized by our trade policies We need smart trade which can only be accomplished by smart dealmakers,1
171,171,16575,x473052872809390080,2014-06-01 10:46:08,x25073877,realDonaldTrump,"""@johnny4arizona:Trump Ur biid 4 Prez n 2016 would make U.S top economic superpower, encourage r allies, slow or stop r enemies. #Trump2016""",Twitter for Android,140,,,,False,False,49,34,Trump2016,,,,,,,,,,,,,x431316553,johnny4arizona,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1333333333333333,0.36666666666666664,johnny4arizona Trump Ur biid 4 Prez n 2016 would make U S top economic superpower encourage r allies slow or stop r enemies Trump2016,1
172,172,16649,x468628444192845825,2014-05-20 05:45:02,x25073877,realDonaldTrump,A classic - China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U.S. face.,Twitter for Android,129,,,,False,False,185,274,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.5833333333333334,A classic China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U S face,1
173,173,16751,x465917372109705216,2014-05-12 18:12:12,x25073877,realDonaldTrump,It is wonderful to be in beautiful Doonbeg touring @Trump_Ireland. I'm truly honored by the wonderful welcome to my family &amp; organization,Twitter Web Client,141,,,,False,False,138,79,,,,,,,,,,,,,,x2349196608,trump_ireland,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9125000000000001,0.975,It is wonderful to be in beautiful Doonbeg touring Ireland i am truly honored by the wonderful welcome to my family amp,1
174,174,16839,x462271084205580288,2014-05-02 16:43:09,x25073877,realDonaldTrump,"""@benedwards55  I believe the only way out of this soon to be economic disaster is to vote Trump as our next president"" Probably true!",Twitter Web Client,134,,,,False,False,69,37,,,,,,,,,,,,,,x76652910,benedwards55,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1375,0.4625,benedwards55 I believe the only way out of this soon to be economic disaster is to vote Trump as our next president Probably true,1
175,175,16850,x462487704077602816,2014-05-03 07:03:55,x25073877,realDonaldTrump,"""@horher:  ""@benedwards55 I believe the only way out of this soon to be economic disaster is to vote Trump as our next president""""",Twitter for Android,130,,,,False,False,64,29,,,,,,,,,,,,,,x35978406 76652910,horher benedwards55,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,0.39999999999999997,horher benedwards55 I believe the only way out of this soon to be economic disaster is to vote Trump as our next president,1
176,176,16952,x459289089393840128,2014-04-24 11:13:46,x25073877,realDonaldTrump,South Korea is absolutely killing us on trade deals. Their surplus vs U.S. is massive - and we pay for their protection. WHO NEGOTIATES?,Twitter for Android,136,,,,False,False,156,147,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.95,South Korea is absolutely killing us on trade deals Their surplus vs U S is massive and we pay for their protection WHO NEGOTIATES,1
177,177,16983,x459817313408417792,2014-04-25 22:12:45,x25073877,realDonaldTrump,Isn't it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others. @alexsalmond,Twitter for Android,130,,,,False,False,116,149,,,,,,,,,,,,,,x236786367,AlexSalmond,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.5125,Is not it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others,1
178,178,17055,x458220509680107520,2014-04-21 12:27:37,x25073877,realDonaldTrump,"Obama through his cronies said the Keysyone pipeline was ""not political"" - how much can one man lie about even the most obvious things?",Twitter for Android,135,,,,False,False,209,197,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.325,Obama through his cronies said the Keysyone pipeline was not political how much can one man lie about even the most obvious things,1
179,179,17090,x458706132035309568,2014-04-22 20:37:18,x25073877,realDonaldTrump,"China is closing a massive oil deal w/ Russia, taking advantage of the Ukraine conflict http://t.co/tItkQ0PmZH Smart, unlike our leaders.",Twitter Web Client,137,,,,False,False,215,304,,,bit.ly/1hcdNwN,http://t.co/tItkQ0PmZH,http://bit.ly/1hcdNwN,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10714285714285714,0.8214285714285714,China is closing a massive oil deal w Russia taking advantage of the Ukraine conflict tItkQ0PmZH Smart unlike our leaders,1
180,180,17323,x452422959203123200,2014-04-05 12:30:13,x25073877,realDonaldTrump,"""@DenZen: Successful people work their asses off to make it, only to be punished by heavy taxes which are then squandered recklessly.""",Twitter for Android,134,,,,False,False,245,359,,,,,,,,,,,,,,x794350158423146496,DenZen,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,0.8166666666666668,DenZen Successful people work their asses off to make it only to be punished by heavy taxes which are then squandered recklessly,1
181,181,17356,x453138891525337088,2014-04-07 11:55:05,x25073877,realDonaldTrump,"""@tiffanypearls: @realDonaldTrump I want to work on The Donald's campaign. He is the only candidate worth the energy. #trump2016""",Twitter for Android,129,,,,False,False,51,29,trump2016,,,,,,,,,,,,,x545115196 25073877,tiffanypearls realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.55,tiffanypearls realDonaldTrump I want to work on The Donald is campaign He is the only candidate worth the energy trump2016,1
182,182,17551,x448749108187385856,2014-03-26 09:11:39,x25073877,realDonaldTrump,This is the time for the United States to be strengthening all important military components - not rolling over and dealing from weakness!,Twitter for Android,138,,,,False,False,245,158,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.55,This is the time for the United States to be strengthening all important military components not rolling over and dealing from weakness,1
183,183,17947,x436173239589433344,2014-02-19 16:19:38,x25073877,realDonaldTrump,".@willweatherford @FLGovScott 
Gaming in Miami will be incredible—best in world and create lots of jobs and revenue.",Twitter Web Client,116,,,,False,False,39,18,,,,,,,,,,,,,,x107807966 131546062,willweatherford FLGovScott,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.6,willweatherford FLGovScott Gaming in Miami will be incredible best in world and create lots of jobs and revenue,1
184,184,18009,x430723385488723968,2014-02-04 15:23:52,x25073877,realDonaldTrump,Wind energy is a complete economic disaster…. http://t.co/aQAO9zGuNZ @AlexSalmond @AberdeenCC @David_Cameron @Aberdeenshire @ScotParl,Twitter Web Client,133,,,,False,False,29,36,,,on.wsj.com/1nIaz6D,http://t.co/aQAO9zGuNZ,http://on.wsj.com/1nIaz6D,,,,,,,,,x236786367 125956216 103065157 20442387 20542170,AlexSalmond AberdeenCC David_Cameron Aberdeenshire ScotParl,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.30000000000000004,Wind energy is a complete economic disaster aQAO9zGuNZ AlexSalmond AberdeenCC Cameron Aberdeenshire,1
185,185,18102,x425290735273795584,2014-01-20 15:36:27,x25073877,realDonaldTrump,"Movie producer Harvey Weinstein, who lost his company to Colony Capital, is against guns but makes movies w/ major gun violence--really!",Twitter Web Client,136,,,,False,False,880,640,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13125,0.35,Movie producer Harvey Weinstein who lost his company to Colony Capital is against guns but makes movies w major gun violence really,1
186,186,18119,x427556692109574146,2014-01-26 21:40:33,x25073877,realDonaldTrump,Any and all weather events are used by the GLOBAL WARMING HOAXSTERS to justify higher taxes to save our planet! They don't believe it $$$$!,Twitter for Android,139,,,,False,False,691,817,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.25,Any and all weather events are used by the GLOBAL WARMING HOAXSTERS to justify higher taxes to save our planet They do not believe it,1
187,187,18274,x423277979595440128,2014-01-15 02:18:29,x25073877,realDonaldTrump,"""@caleb2207: @realDonaldTrump my family is going to Hawaii &amp; I told them to go to @TrumpWaikiki I told them that yours' are the best!""",Twitter for Android,138,,,,False,False,15,4,,,,,,,,,,,,,,x25073877 119157187,realDonaldTrump TrumpWaikiki,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3,caleb2207 realDonaldTrump my family is going to Hawaii amp I told them to go to TrumpWaikiki I told them that yours are the best,1
188,188,18416,x681455081699569664,2015-12-28 12:42:06,x25073877,realDonaldTrump,"Many of the great jobs that the people of our country want are long gone, shipped to other countries. We now are part time, sad! I WILL FIX!",Twitter for Android,140,,,,False,False,7548,2881,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.605,Many of the great jobs that the people of our country want are long gone shipped to other countries We now are part time sad I WILL FIX,1
189,189,18562,x680486088255909888,2015-12-25 20:31:40,x25073877,realDonaldTrump,"Our great VETERANS are being treated very badly because of corruption and incompetence at the V.A. That will stop, I will fix this quickly!",Twitter for Android,139,,,,False,False,8854,3319,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07444444444444452,0.7055555555555556,Our great VETERANS are being treated very badly because of corruption and incompetence at the V A That will stop I will fix this quickly,1
190,190,18898,x673660010409369602,2015-12-07 00:27:17,x25073877,realDonaldTrump,BIG NIGHT ON TWITTER TONIGHT. I WILL BE LIVE TWEETING PRESIDENT OBAMA'S SPEECH AT 7:50 P.M. ( EASTERN). MUST TALK RADICAL ISLAMIC TERRORISM!,Twitter for Android,140,,,,False,False,4513,1751,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06818181818181818,0.3,BIG NIGHT ON TWITTER TONIGHT I WILL BE LIVE TWEETING PRESIDENT OBAMA S SPEECH AT 7 50 P M EASTERN MUST TALK RADICAL ISLAMIC TERRORISM,1
191,191,19126,x667932109554786305,2015-11-21 05:06:39,x25073877,realDonaldTrump,"""@hotroddergirl: @realDonaldTrump trump 20/20 shows just what hard work and good family can do. Blue collar with you.""",Twitter for Android,118,,,,False,False,1758,748,,,,,,,,,,,,,,x929043613 25073877,hotroddergirl realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1361111111111111,0.4138888888888889,hotroddergirl realDonaldTrump trump 20 20 shows just what hard work and good family can do Blue collar with you,1
192,192,19128,x668563843904380928,2015-11-22 22:56:56,x25073877,realDonaldTrump,"Hillary Clinton is weak on illegal immigration, among many other things. She is strong on corruption - corruption is what she's best at!",Twitter for Android,136,,,,False,False,12448,6405,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.5055555555555555,Hillary Clinton is weak on illegal immigration among many other things She is strong on corruption corruption is what she is best at,1
193,193,19175,x668458837670805504,2015-11-22 15:59:40,x25073877,realDonaldTrump,"We better get tough with RADICAL ISLAMIC TERRORISTS, and get tough now, or the life and safety of our wonderful country will be in jeopardy!",Twitter for Android,140,,,,False,False,9505,4997,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18055555555555555,0.7916666666666667,We better get tough with RADICAL ISLAMIC TERRORISTS and get tough now or the life and safety of our wonderful country will be in jeopardy,1
194,194,19224,x666752220290007040,2015-11-17 22:58:11,x25073877,realDonaldTrump,"""@Ashevillelaura: @realDonaldTrump @seanhannity @FoxNews Obama has no credibility on terrorist threats &amp; ISIS. Trump best to protect us""",Twitter for Android,140,,,,False,False,2809,1281,,,,,,,,,,,,,,x564006523 25073877 41634520 1367531,Ashevillelaura realDonaldTrump seanhannity FoxNews,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3,Ashevillelaura realDonaldTrump seanhannity FoxNews Obama has no credibility on terrorist threats amp ISIS Trump best to protect us,1
195,195,19265,x667814049342623744,2015-11-20 21:17:31,x25073877,realDonaldTrump,The legendary @BarbaraJWalters interviews my family and me tonight at 10:00 on @ABC2020 . Don't miss it! https://t.co/JHTF7f9aTo,Twitter Web Client,128,,,,False,False,3790,1413,,,,,,http://pbs.twimg.com/media/CUSNVqdWUAAJfvK.jpg,https://t.co/JHTF7f9aTo,https://twitter.com/realDonaldTrump/status/667814049342623744/photo/1,photo,http://pbs.twimg.com/media/CUSNVqdWUAAJfvK.jpg,https://t.co/JHTF7f9aTo,https://twitter.com/realDonaldTrump/status/667814049342623744/photo/1,,x33514869 16457400,BarbaraJWalters ABC2020,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,The legendary BarbaraJWalters interviews my family and me tonight at 10 00 on ABC2020 Do not miss it https,1
196,196,19348,x664772537327448064,2015-11-12 11:51:38,x25073877,realDonaldTrump,"When and how are the dummies at the @WSJ going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals.",Twitter for Android,138,,,,False,False,2517,1102,,,,,,,,,,,,,,x3108351,WSJ,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10714285714285714,0.6964285714285714,When and how are the dummies at the WSJ going to apologize to me for their totally incorrect Editorial on me I want smart trade deals,1
197,197,19355,x665672391650123776,2015-11-14 23:27:20,x25073877,realDonaldTrump,"""@HaloOneForTrump: @realDonaldTrump has what MONEY CAN'T BUY: VISION &amp; LOYAL &amp; MOTIVATED SUPPORT! #veterans #military  @foxnews @cnn @GOP""",Twitter for Android,146,,,,False,False,2502,1216,veterans military,,,,,,,,,,,,,x3288439464 25073877 1367531 759251 11134252,HaloOneForTrump realDonaldTrump FoxNews CNN GOP,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11666666666666665,0.4666666666666667,HaloOneForTrump realDonaldTrump has what MONEY CAN T BUY VISION amp LOYAL amp MOTIVATED SUPPORT veterans military foxnews cnn GOP,1
