,Date,DollarsPerMBTU
1,"Jan 07, 1997",3.82
2,"Jan 08, 1997",3.8
3,"Jan 09, 1997",3.61
4,"Jan 10, 1997",3.92
5,"Jan 13, 1997",4.0
6,"Jan 14, 1997",4.01
7,"Jan 15, 1997",4.34
8,"Jan 16, 1997",4.71
9,"Jan 17, 1997",3.91
10,"Jan 20, 1997",3.26
11,"Jan 21, 1997",2.99
12,"Jan 22, 1997",3.05
13,"Jan 23, 1997",2.96
14,"Jan 24, 1997",2.62
15,"Jan 27, 1997",2.98
16,"Jan 28, 1997",3.05
17,"Jan 29, 1997",2.91
18,"Jan 30, 1997",2.86
19,"Jan 31, 1997",2.77
20,"Feb 03, 1997",2.49
21,"Feb 04, 1997",2.59
22,"Feb 05, 1997",2.65
23,"Feb 06, 1997",2.51
24,"Feb 07, 1997",2.39
25,"Feb 10, 1997",2.42
26,"Feb 11, 1997",2.34
27,"Feb 12, 1997",2.42
28,"Feb 13, 1997",2.22
29,"Feb 14, 1997",2.12
30,"Feb 18, 1997",1.84
31,"Feb 19, 1997",1.95
32,"Feb 20, 1997",1.92
33,"Feb 21, 1997",1.92
34,"Feb 24, 1997",1.92
35,"Feb 25, 1997",1.77
36,"Feb 26, 1997",1.81
37,"Feb 27, 1997",1.8
38,"Feb 28, 1997",1.78
39,"Mar 03, 1997",1.8
40,"Mar 04, 1997",1.87
41,"Mar 05, 1997",1.92
42,"Mar 06, 1997",1.82
43,"Mar 07, 1997",1.89
44,"Mar 10, 1997",1.95
45,"Mar 11, 1997",1.92
46,"Mar 12, 1997",1.96
47,"Mar 13, 1997",1.98
48,"Mar 14, 1997",1.97
49,"Mar 17, 1997",2.01
50,"Mar 18, 1997",1.91
51,"Mar 19, 1997",1.88
52,"Mar 20, 1997",1.88
53,"Mar 21, 1997",1.87
54,"Mar 24, 1997",1.8
55,"Mar 25, 1997",1.85
56,"Mar 26, 1997",1.85
57,"Mar 27, 1997",1.84
58,"Mar 31, 1997",1.84
59,"Apr 01, 1997",1.95
60,"Apr 02, 1997",1.85
61,"Apr 03, 1997",1.87
62,"Apr 04, 1997",1.91
63,"Apr 07, 1997",1.99
64,"Apr 08, 1997",2.01
65,"Apr 09, 1997",1.96
66,"Apr 10, 1997",1.97
67,"Apr 11, 1997",1.98
68,"Apr 14, 1997",2.0
69,"Apr 15, 1997",2.0
70,"Apr 16, 1997",2.02
71,"Apr 17, 1997",2.08
72,"Apr 18, 1997",2.1
73,"Apr 21, 1997",2.09
74,"Apr 22, 1997",2.1
75,"Apr 23, 1997",2.22
76,"Apr 24, 1997",2.11
77,"Apr 25, 1997",2.16
78,"Apr 28, 1997",2.1
79,"Apr 29, 1997",2.09
80,"Apr 30, 1997",2.16
81,"May 01, 1997",2.19
82,"May 02, 1997",2.21
83,"May 05, 1997",2.23
84,"May 06, 1997",2.25
85,"May 07, 1997",2.34
86,"May 08, 1997",2.33
87,"May 09, 1997",2.3
88,"May 12, 1997",2.27
89,"May 13, 1997",2.18
90,"May 14, 1997",2.22
91,"May 15, 1997",2.25
92,"May 16, 1997",2.19
93,"May 19, 1997",2.25
94,"May 20, 1997",2.22
95,"May 21, 1997",2.21
96,"May 22, 1997",2.22
97,"May 23, 1997",2.2
98,"May 27, 1997",2.29
99,"May 28, 1997",2.34
100,"May 29, 1997",2.29
101,"May 30, 1997",2.23
102,"Jun 02, 1997",2.2
103,"Jun 03, 1997",2.11
104,"Jun 04, 1997",2.19
105,"Jun 05, 1997",2.18
106,"Jun 06, 1997",2.19
107,"Jun 09, 1997",2.19
108,"Jun 10, 1997",2.16
109,"Jun 11, 1997",2.16
110,"Jun 12, 1997",2.14
111,"Jun 13, 1997",2.15
112,"Jun 16, 1997",2.2
113,"Jun 17, 1997",2.2
114,"Jun 18, 1997",2.22
115,"Jun 19, 1997",2.23
116,"Jun 20, 1997",2.25
117,"Jun 23, 1997",2.29
118,"Jun 24, 1997",2.32
119,"Jun 25, 1997",2.32
120,"Jun 26, 1997",2.23
121,"Jun 27, 1997",2.17
122,"Jun 30, 1997",2.17
123,"Jul 01, 1997",2.16
124,"Jul 02, 1997",2.14
125,"Jul 03, 1997",2.11
126,"Jul 07, 1997",2.13
127,"Jul 08, 1997",2.13
128,"Jul 09, 1997",2.16
129,"Jul 10, 1997",2.15
130,"Jul 11, 1997",2.16
131,"Jul 14, 1997",2.18
132,"Jul 15, 1997",2.21
133,"Jul 16, 1997",2.24
134,"Jul 17, 1997",2.29
135,"Jul 18, 1997",2.26
136,"Jul 21, 1997",2.17
137,"Jul 22, 1997",2.18
138,"Jul 23, 1997",2.2
139,"Jul 24, 1997",2.24
140,"Jul 25, 1997",2.22
141,"Jul 28, 1997",2.19
142,"Jul 29, 1997",2.23
143,"Jul 30, 1997",2.19
144,"Jul 31, 1997",2.23
145,"Aug 01, 1997",2.24
146,"Aug 04, 1997",2.26
147,"Aug 05, 1997",2.33
148,"Aug 06, 1997",2.38
149,"Aug 07, 1997",2.5
150,"Aug 08, 1997",2.38
151,"Aug 11, 1997",2.53
152,"Aug 12, 1997",2.56
153,"Aug 13, 1997",2.45
154,"Aug 14, 1997",2.57
155,"Aug 15, 1997",2.53
156,"Aug 18, 1997",2.56
157,"Aug 19, 1997",2.61
158,"Aug 20, 1997",2.62
159,"Aug 21, 1997",2.45
160,"Aug 22, 1997",2.47
161,"Aug 25, 1997",2.53
162,"Aug 26, 1997",2.58
163,"Aug 27, 1997",2.51
164,"Aug 28, 1997",2.57
165,"Aug 29, 1997",2.69
166,"Sep 02, 1997",2.82
167,"Sep 03, 1997",2.86
168,"Sep 04, 1997",2.73
169,"Sep 05, 1997",2.67
170,"Sep 08, 1997",2.67
171,"Sep 09, 1997",2.74
172,"Sep 10, 1997",2.74
173,"Sep 11, 1997",2.78
174,"Sep 12, 1997",2.86
175,"Sep 15, 1997",2.88
176,"Sep 16, 1997",2.83
177,"Sep 17, 1997",2.75
178,"Sep 18, 1997",2.84
179,"Sep 19, 1997",2.94
180,"Sep 22, 1997",2.98
181,"Sep 23, 1997",3.09
182,"Sep 24, 1997",3.03
183,"Sep 25, 1997",3.05
184,"Sep 26, 1997",3.24
185,"Sep 29, 1997",3.09
186,"Sep 30, 1997",2.96
187,"Oct 01, 1997",3.08
188,"Oct 02, 1997",2.97
189,"Oct 03, 1997",2.91
190,"Oct 06, 1997",2.96
191,"Oct 07, 1997",2.81
192,"Oct 08, 1997",2.8
193,"Oct 09, 1997",2.8
194,"Oct 10, 1997",2.78
195,"Oct 13, 1997",2.87
196,"Oct 14, 1997",2.84
197,"Oct 15, 1997",2.84
198,"Oct 16, 1997",2.94
199,"Oct 17, 1997",2.97
200,"Oct 20, 1997",3.05
201,"Oct 21, 1997",3.13
202,"Oct 22, 1997",3.24
203,"Oct 23, 1997",3.34
204,"Oct 24, 1997",3.29
205,"Oct 27, 1997",3.46
206,"Oct 28, 1997",3.61
207,"Oct 29, 1997",3.45
208,"Oct 30, 1997",3.34
209,"Oct 31, 1997",3.22
210,"Nov 03, 1997",3.23
211,"Nov 04, 1997",3.15
212,"Nov 05, 1997",3.18
213,"Nov 06, 1997",3.2
214,"Nov 07, 1997",3.05
215,"Nov 10, 1997",3.2
216,"Nov 11, 1997",3.26
217,"Nov 12, 1997",3.28
218,"Nov 13, 1997",3.27
219,"Nov 14, 1997",3.25
220,"Nov 17, 1997",3.1
221,"Nov 18, 1997",3.0
222,"Nov 19, 1997",2.97
223,"Nov 20, 1997",2.77
224,"Nov 21, 1997",2.59
225,"Nov 24, 1997",2.63
226,"Nov 25, 1997",2.51
227,"Nov 26, 1997",2.5
228,"Dec 01, 1997",2.52
229,"Dec 02, 1997",2.61
230,"Dec 03, 1997",2.53
231,"Dec 04, 1997",2.48
232,"Dec 05, 1997",2.42
233,"Dec 08, 1997",2.3
234,"Dec 09, 1997",2.35
235,"Dec 10, 1997",2.45
236,"Dec 11, 1997",2.3
237,"Dec 12, 1997",2.3
238,"Dec 15, 1997",2.25
239,"Dec 16, 1997",2.29
240,"Dec 17, 1997",2.38
241,"Dec 18, 1997",2.37
242,"Dec 19, 1997",2.39
243,"Dec 22, 1997",2.36
244,"Dec 23, 1997",2.24
245,"Dec 24, 1997",2.06
246,"Dec 26, 1997",2.18
247,"Dec 29, 1997",2.33
248,"Dec 30, 1997",2.27
249,"Dec 31, 1997",2.27
250,"Jan 02, 1998",2.16
251,"Jan 05, 1998",2.05
252,"Jan 06, 1998",2.16
253,"Jan 07, 1998",2.13
254,"Jan 08, 1998",2.11
255,"Jan 09, 1998",2.09
256,"Jan 12, 1998",2.01
257,"Jan 13, 1998",2.03
258,"Jan 14, 1998",2.05
259,"Jan 15, 1998",2.07
260,"Jan 16, 1998",2.11
261,"Jan 20, 1998",2.12
262,"Jan 21, 1998",2.09
263,"Jan 22, 1998",2.1
264,"Jan 23, 1998",2.14
265,"Jan 26, 1998",2.09
266,"Jan 27, 1998",2.06
267,"Jan 28, 1998",2.09
268,"Jan 29, 1998",2.07
269,"Jan 30, 1998",2.09
270,"Feb 02, 1998",2.23
271,"Feb 03, 1998",2.27
272,"Feb 04, 1998",2.23
273,"Feb 05, 1998",2.31
274,"Feb 06, 1998",2.35
275,"Feb 09, 1998",2.25
276,"Feb 10, 1998",2.18
277,"Feb 11, 1998",2.21
278,"Feb 12, 1998",2.2
279,"Feb 13, 1998",2.22
280,"Feb 17, 1998",2.18
281,"Feb 18, 1998",2.19
282,"Feb 19, 1998",2.22
283,"Feb 20, 1998",2.2
284,"Feb 23, 1998",2.2
285,"Feb 24, 1998",2.19
286,"Feb 25, 1998",2.21
287,"Feb 26, 1998",2.28
288,"Feb 27, 1998",2.23
289,"Mar 02, 1998",2.26
290,"Mar 03, 1998",2.24
291,"Mar 04, 1998",2.19
292,"Mar 05, 1998",2.12
293,"Mar 06, 1998",2.1
294,"Mar 09, 1998",2.17
295,"Mar 10, 1998",2.25
296,"Mar 11, 1998",2.25
297,"Mar 12, 1998",2.23
298,"Mar 13, 1998",2.21
299,"Mar 16, 1998",2.2
300,"Mar 17, 1998",2.2
301,"Mar 18, 1998",2.21
302,"Mar 19, 1998",2.25
303,"Mar 20, 1998",2.28
304,"Mar 23, 1998",2.33
305,"Mar 24, 1998",2.29
306,"Mar 25, 1998",2.33
307,"Mar 26, 1998",2.29
308,"Mar 27, 1998",2.26
309,"Mar 30, 1998",2.32
310,"Mar 31, 1998",2.34
311,"Apr 01, 1998",2.45
312,"Apr 02, 1998",2.43
313,"Apr 03, 1998",2.51
314,"Apr 06, 1998",2.51
315,"Apr 07, 1998",2.51
316,"Apr 08, 1998",2.65
317,"Apr 09, 1998",2.61
318,"Apr 13, 1998",2.52
319,"Apr 14, 1998",2.42
320,"Apr 15, 1998",2.48
321,"Apr 16, 1998",2.48
322,"Apr 17, 1998",2.4
323,"Apr 20, 1998",2.4
324,"Apr 21, 1998",2.46
325,"Apr 22, 1998",2.46
326,"Apr 23, 1998",2.35
327,"Apr 24, 1998",2.31
328,"Apr 27, 1998",2.29
329,"Apr 28, 1998",2.27
330,"Apr 29, 1998",2.29
331,"Apr 30, 1998",2.18
332,"May 01, 1998",2.11
333,"May 04, 1998",2.1
334,"May 05, 1998",2.19
335,"May 06, 1998",2.12
336,"May 07, 1998",2.16
337,"May 08, 1998",2.11
338,"May 11, 1998",2.19
339,"May 12, 1998",2.23
340,"May 13, 1998",2.24
341,"May 14, 1998",2.18
342,"May 15, 1998",2.18
343,"May 18, 1998",2.19
344,"May 19, 1998",2.17
345,"May 20, 1998",2.18
346,"May 21, 1998",2.11
347,"May 22, 1998",2.02
348,"May 26, 1998",2.1
349,"May 27, 1998",2.1
350,"May 28, 1998",2.04
351,"May 29, 1998",2.1
352,"Jun 01, 1998",2.1
353,"Jun 02, 1998",2.2
354,"Jun 03, 1998",2.13
355,"Jun 04, 1998",2.04
356,"Jun 05, 1998",2.01
357,"Jun 08, 1998",2.0
358,"Jun 09, 1998",2.01
359,"Jun 10, 1998",1.98
360,"Jun 11, 1998",1.99
361,"Jun 12, 1998",2.01
362,"Jun 15, 1998",2.08
363,"Jun 16, 1998",2.1
364,"Jun 17, 1998",2.05
365,"Jun 18, 1998",2.14
366,"Jun 19, 1998",2.2
367,"Jun 22, 1998",2.35
368,"Jun 23, 1998",2.35
369,"Jun 24, 1998",2.4
370,"Jun 25, 1998",2.39
371,"Jun 26, 1998",2.4
372,"Jun 29, 1998",2.36
373,"Jun 30, 1998",2.39
374,"Jul 01, 1998",2.46
375,"Jul 02, 1998",2.36
376,"Jul 06, 1998",2.38
377,"Jul 07, 1998",2.35
378,"Jul 08, 1998",2.39
379,"Jul 09, 1998",2.38
380,"Jul 10, 1998",2.32
381,"Jul 13, 1998",2.3
382,"Jul 14, 1998",2.23
383,"Jul 15, 1998",2.21
384,"Jul 16, 1998",2.15
385,"Jul 17, 1998",2.15
386,"Jul 20, 1998",2.18
387,"Jul 21, 1998",2.09
388,"Jul 22, 1998",2.0
389,"Jul 23, 1998",2.0
390,"Jul 24, 1998",1.97
391,"Jul 27, 1998",2.0
392,"Jul 28, 1998",1.97
393,"Jul 29, 1998",1.99
394,"Jul 30, 1998",1.95
395,"Jul 31, 1998",1.85
396,"Aug 03, 1998",1.84
397,"Aug 04, 1998",1.9
398,"Aug 05, 1998",1.91
399,"Aug 06, 1998",1.85
400,"Aug 07, 1998",1.82
401,"Aug 10, 1998",1.87
402,"Aug 11, 1998",1.87
403,"Aug 12, 1998",1.85
404,"Aug 13, 1998",1.83
405,"Aug 14, 1998",1.83
406,"Aug 17, 1998",1.93
407,"Aug 18, 1998",1.94
408,"Aug 19, 1998",1.96
409,"Aug 20, 1998",1.9
410,"Aug 21, 1998",1.93
411,"Aug 24, 1998",1.9
412,"Aug 25, 1998",1.89
413,"Aug 26, 1998",1.83
414,"Aug 27, 1998",1.76
415,"Aug 28, 1998",1.66
416,"Aug 31, 1998",1.61
417,"Sep 01, 1998",1.84
418,"Sep 02, 1998",1.72
419,"Sep 03, 1998",1.71
420,"Sep 04, 1998",1.71
421,"Sep 08, 1998",1.81
422,"Sep 09, 1998",1.78
423,"Sep 10, 1998",1.88
424,"Sep 11, 1998",1.86
425,"Sep 14, 1998",1.86
426,"Sep 15, 1998",1.94
427,"Sep 16, 1998",2.15
428,"Sep 17, 1998",2.12
429,"Sep 18, 1998",2.27
430,"Sep 21, 1998",2.18
431,"Sep 22, 1998",2.29
432,"Sep 23, 1998",2.19
433,"Sep 24, 1998",2.17
434,"Sep 25, 1998",2.38
435,"Sep 28, 1998",2.23
436,"Sep 29, 1998",2.06
437,"Sep 30, 1998",2.22
438,"Oct 01, 1998",2.33
439,"Oct 02, 1998",2.14
440,"Oct 05, 1998",2.09
441,"Oct 06, 1998",2.01
442,"Oct 07, 1998",2.05
443,"Oct 08, 1998",2.02
444,"Oct 09, 1998",1.8
445,"Oct 12, 1998",1.75
446,"Oct 13, 1998",1.7
447,"Oct 14, 1998",1.8
448,"Oct 15, 1998",1.75
449,"Oct 16, 1998",1.64
450,"Oct 19, 1998",1.74
451,"Oct 20, 1998",1.95
452,"Oct 21, 1998",2.04
453,"Oct 22, 1998",1.95
454,"Oct 23, 1998",1.84
455,"Oct 26, 1998",1.92
456,"Oct 27, 1998",1.85
457,"Oct 28, 1998",1.7
458,"Oct 29, 1998",2.0
459,"Oct 30, 1998",2.0
460,"Nov 02, 1998",1.84
461,"Nov 03, 1998",2.1
462,"Nov 04, 1998",2.11
463,"Nov 05, 1998",2.26
464,"Nov 06, 1998",2.25
465,"Nov 09, 1998",2.28
466,"Nov 10, 1998",2.3
467,"Nov 11, 1998",2.33
468,"Nov 12, 1998",2.21
469,"Nov 13, 1998",2.21
470,"Nov 16, 1998",2.19
471,"Nov 17, 1998",2.12
472,"Nov 18, 1998",2.1
473,"Nov 19, 1998",2.1
474,"Nov 20, 1998",2.07
475,"Nov 23, 1998",2.02
476,"Nov 24, 1998",2.08
477,"Nov 25, 1998",2.13
478,"Nov 30, 1998",1.63
479,"Dec 01, 1998",1.41
480,"Dec 02, 1998",1.4
481,"Dec 03, 1998",1.21
482,"Dec 04, 1998",1.05
483,"Dec 07, 1998",1.44
484,"Dec 08, 1998",1.79
485,"Dec 09, 1998",1.64
486,"Dec 10, 1998",1.59
487,"Dec 11, 1998",1.55
488,"Dec 14, 1998",1.8
489,"Dec 15, 1998",1.86
490,"Dec 16, 1998",1.95
491,"Dec 17, 1998",2.02
492,"Dec 18, 1998",2.02
493,"Dec 21, 1998",2.05
494,"Dec 22, 1998",1.96
495,"Dec 23, 1998",1.88
496,"Dec 24, 1998",1.89
497,"Dec 28, 1998",1.79
498,"Dec 29, 1998",1.82
499,"Dec 30, 1998",1.81
500,"Dec 31, 1998",1.95
501,"Jan 04, 1999",2.1
502,"Jan 05, 1999",2.05
503,"Jan 06, 1999",2.04
504,"Jan 07, 1999",1.91
505,"Jan 08, 1999",1.9
506,"Jan 11, 1999",1.83
507,"Jan 12, 1999",1.82
508,"Jan 13, 1999",1.87
509,"Jan 14, 1999",1.77
510,"Jan 15, 1999",1.78
511,"Jan 19, 1999",1.77
512,"Jan 20, 1999",1.81
513,"Jan 21, 1999",1.85
514,"Jan 22, 1999",1.82
515,"Jan 25, 1999",1.76
516,"Jan 26, 1999",1.73
517,"Jan 27, 1999",1.75
518,"Jan 28, 1999",1.75
519,"Jan 29, 1999",1.83
520,"Feb 01, 1999",1.75
521,"Feb 02, 1999",1.78
522,"Feb 03, 1999",1.8
523,"Feb 04, 1999",1.79
524,"Feb 05, 1999",1.81
525,"Feb 08, 1999",1.81
526,"Feb 09, 1999",1.82
527,"Feb 10, 1999",1.8
528,"Feb 11, 1999",1.78
529,"Feb 12, 1999",1.82
530,"Feb 16, 1999",1.79
531,"Feb 17, 1999",1.79
532,"Feb 18, 1999",1.8
533,"Feb 19, 1999",1.79
534,"Feb 22, 1999",1.77
535,"Feb 23, 1999",1.75
536,"Feb 24, 1999",1.73
537,"Feb 25, 1999",1.64
538,"Feb 26, 1999",1.63
539,"Mar 01, 1999",1.65
540,"Mar 02, 1999",1.67
541,"Mar 03, 1999",1.68
542,"Mar 04, 1999",1.72
543,"Mar 05, 1999",1.74
544,"Mar 08, 1999",1.87
545,"Mar 09, 1999",1.86
546,"Mar 10, 1999",1.94
547,"Mar 11, 1999",1.87
548,"Mar 12, 1999",1.81
549,"Mar 15, 1999",1.75
550,"Mar 16, 1999",1.75
551,"Mar 17, 1999",1.75
552,"Mar 18, 1999",1.75
553,"Mar 19, 1999",1.73
554,"Mar 22, 1999",1.74
555,"Mar 23, 1999",1.8
556,"Mar 24, 1999",1.79
557,"Mar 25, 1999",1.8
558,"Mar 26, 1999",1.83
559,"Mar 29, 1999",1.8
560,"Mar 30, 1999",1.89
561,"Mar 31, 1999",2.02
562,"Apr 01, 1999",1.95
563,"Apr 05, 1999",2.03
564,"Apr 06, 1999",1.98
565,"Apr 07, 1999",2.03
566,"Apr 08, 1999",2.07
567,"Apr 09, 1999",2.1
568,"Apr 12, 1999",2.06
569,"Apr 13, 1999",2.14
570,"Apr 14, 1999",2.11
571,"Apr 15, 1999",2.14
572,"Apr 16, 1999",2.14
573,"Apr 19, 1999",2.1
574,"Apr 20, 1999",2.18
575,"Apr 21, 1999",2.17
576,"Apr 22, 1999",2.24
577,"Apr 23, 1999",2.23
578,"Apr 26, 1999",2.23
579,"Apr 27, 1999",2.32
580,"Apr 28, 1999",2.31
581,"Apr 29, 1999",2.37
582,"Apr 30, 1999",2.25
583,"May 03, 1999",2.23
584,"May 04, 1999",2.32
585,"May 05, 1999",2.36
586,"May 06, 1999",2.32
587,"May 07, 1999",2.25
588,"May 10, 1999",2.25
589,"May 11, 1999",2.29
590,"May 12, 1999",2.19
591,"May 13, 1999",2.21
592,"May 14, 1999",2.28
593,"May 17, 1999",2.31
594,"May 18, 1999",2.3
595,"May 19, 1999",2.27
596,"May 20, 1999",2.26
597,"May 21, 1999",2.21
598,"May 24, 1999",2.19
599,"May 25, 1999",2.18
600,"May 26, 1999",2.22
601,"May 27, 1999",2.27
602,"May 28, 1999",2.29
603,"Jun 01, 1999",2.34
604,"Jun 02, 1999",2.36
605,"Jun 03, 1999",2.35
606,"Jun 04, 1999",2.31
607,"Jun 07, 1999",2.41
608,"Jun 08, 1999",2.38
609,"Jun 09, 1999",2.39
610,"Jun 10, 1999",2.37
611,"Jun 11, 1999",2.3
612,"Jun 14, 1999",2.29
613,"Jun 15, 1999",2.28
614,"Jun 16, 1999",2.28
615,"Jun 17, 1999",2.24
616,"Jun 18, 1999",2.24
617,"Jun 21, 1999",2.22
618,"Jun 22, 1999",2.23
619,"Jun 23, 1999",2.25
620,"Jun 24, 1999",2.26
621,"Jun 25, 1999",2.27
622,"Jun 28, 1999",2.25
623,"Jun 29, 1999",2.33
624,"Jun 30, 1999",2.34
625,"Jul 01, 1999",2.29
626,"Jul 02, 1999",2.26
627,"Jul 06, 1999",2.29
628,"Jul 07, 1999",2.2
629,"Jul 08, 1999",2.19
630,"Jul 09, 1999",2.17
631,"Jul 12, 1999",2.12
632,"Jul 13, 1999",2.14
633,"Jul 14, 1999",2.16
634,"Jul 15, 1999",2.12
635,"Jul 16, 1999",2.18
636,"Jul 19, 1999",2.2
637,"Jul 20, 1999",2.24
638,"Jul 21, 1999",2.25
639,"Jul 22, 1999",2.32
640,"Jul 23, 1999",2.42
641,"Jul 26, 1999",2.55
642,"Jul 27, 1999",2.55
643,"Jul 28, 1999",2.58
644,"Jul 29, 1999",2.67
645,"Jul 30, 1999",2.55
646,"Aug 02, 1999",2.51
647,"Aug 03, 1999",2.61
648,"Aug 04, 1999",2.64
649,"Aug 05, 1999",2.69
650,"Aug 06, 1999",2.69
651,"Aug 09, 1999",2.73
652,"Aug 10, 1999",2.77
653,"Aug 11, 1999",2.79
654,"Aug 12, 1999",2.73
655,"Aug 13, 1999",2.71
656,"Aug 16, 1999",2.73
657,"Aug 17, 1999",2.7
658,"Aug 18, 1999",2.75
659,"Aug 19, 1999",2.87
660,"Aug 20, 1999",2.97
661,"Aug 23, 1999",2.95
662,"Aug 24, 1999",3.01
663,"Aug 25, 1999",3.1
664,"Aug 26, 1999",2.97
665,"Aug 27, 1999",2.87
666,"Aug 30, 1999",2.85
667,"Aug 31, 1999",2.84
668,"Sep 01, 1999",2.71
669,"Sep 02, 1999",2.56
670,"Sep 03, 1999",2.47
671,"Sep 07, 1999",2.56
672,"Sep 08, 1999",2.66
673,"Sep 09, 1999",2.75
674,"Sep 10, 1999",2.84
675,"Sep 13, 1999",2.8
676,"Sep 14, 1999",2.66
677,"Sep 15, 1999",2.52
678,"Sep 16, 1999",2.47
679,"Sep 17, 1999",2.45
680,"Sep 20, 1999",2.49
681,"Sep 21, 1999",2.33
682,"Sep 22, 1999",2.3
683,"Sep 23, 1999",2.45
684,"Sep 24, 1999",2.54
685,"Sep 27, 1999",2.51
686,"Sep 28, 1999",2.52
687,"Sep 29, 1999",2.57
688,"Sep 30, 1999",2.31
689,"Oct 01, 1999",2.39
690,"Oct 04, 1999",2.49
691,"Oct 05, 1999",2.45
692,"Oct 06, 1999",2.48
693,"Oct 07, 1999",2.49
694,"Oct 08, 1999",2.35
695,"Oct 11, 1999",2.53
696,"Oct 12, 1999",2.65
697,"Oct 13, 1999",2.81
698,"Oct 14, 1999",2.7
699,"Oct 15, 1999",2.66
700,"Oct 18, 1999",2.82
701,"Oct 19, 1999",2.89
702,"Oct 20, 1999",2.9
703,"Oct 21, 1999",2.99
704,"Oct 22, 1999",3.0
705,"Oct 25, 1999",2.98
706,"Oct 26, 1999",2.96
707,"Oct 27, 1999",3.02
708,"Oct 28, 1999",2.97
709,"Oct 29, 1999",2.76
710,"Nov 01, 1999",2.73
711,"Nov 02, 1999",2.81
712,"Nov 03, 1999",2.82
713,"Nov 04, 1999",2.75
714,"Nov 05, 1999",2.62
715,"Nov 08, 1999",2.59
716,"Nov 09, 1999",2.44
717,"Nov 10, 1999",2.39
718,"Nov 11, 1999",2.38
719,"Nov 12, 1999",2.16
720,"Nov 15, 1999",2.33
721,"Nov 16, 1999",2.23
722,"Nov 17, 1999",2.24
723,"Nov 18, 1999",2.22
724,"Nov 19, 1999",2.16
725,"Nov 22, 1999",2.05
726,"Nov 23, 1999",1.99
727,"Nov 24, 1999",1.96
728,"Nov 29, 1999",2.25
729,"Nov 30, 1999",2.22
730,"Dec 01, 1999",2.17
731,"Dec 02, 1999",2.18
732,"Dec 03, 1999",2.16
733,"Dec 06, 1999",2.19
734,"Dec 07, 1999",2.16
735,"Dec 08, 1999",2.23
736,"Dec 09, 1999",2.2
737,"Dec 10, 1999",2.27
738,"Dec 13, 1999",2.35
739,"Dec 14, 1999",2.49
740,"Dec 15, 1999",2.54
741,"Dec 16, 1999",2.52
742,"Dec 17, 1999",2.55
743,"Dec 20, 1999",2.67
744,"Dec 21, 1999",2.59
745,"Dec 22, 1999",2.45
746,"Dec 23, 1999",2.42
747,"Dec 27, 1999",2.36
748,"Dec 28, 1999",2.32
749,"Dec 29, 1999",2.34
750,"Dec 30, 1999",2.3
751,"Jan 04, 2000",2.16
752,"Jan 05, 2000",2.17
753,"Jan 06, 2000",2.18
754,"Jan 07, 2000",2.19
755,"Jan 10, 2000",2.2
756,"Jan 11, 2000",2.23
757,"Jan 12, 2000",2.25
758,"Jan 13, 2000",2.29
759,"Jan 14, 2000",2.28
760,"Jan 18, 2000",2.35
761,"Jan 19, 2000",2.4
762,"Jan 20, 2000",2.53
763,"Jan 21, 2000",2.55
764,"Jan 24, 2000",2.55
765,"Jan 25, 2000",2.66
766,"Jan 26, 2000",2.73
767,"Jan 27, 2000",2.76
768,"Jan 28, 2000",2.84
769,"Jan 31, 2000",2.69
770,"Feb 01, 2000",2.81
771,"Feb 02, 2000",2.91
772,"Feb 03, 2000",2.85
773,"Feb 04, 2000",2.78
774,"Feb 07, 2000",2.81
775,"Feb 08, 2000",2.6
776,"Feb 09, 2000",2.62
777,"Feb 10, 2000",2.65
778,"Feb 11, 2000",2.65
779,"Feb 14, 2000",2.61
780,"Feb 15, 2000",2.61
781,"Feb 16, 2000",2.65
782,"Feb 17, 2000",2.66
783,"Feb 18, 2000",2.65
784,"Feb 22, 2000",2.55
785,"Feb 23, 2000",2.5
786,"Feb 24, 2000",2.52
787,"Feb 25, 2000",2.51
788,"Feb 28, 2000",2.6
789,"Feb 29, 2000",2.65
790,"Mar 01, 2000",2.71
791,"Mar 02, 2000",2.8
792,"Mar 03, 2000",2.72
793,"Mar 06, 2000",2.76
794,"Mar 07, 2000",2.78
795,"Mar 08, 2000",2.74
796,"Mar 09, 2000",2.69
797,"Mar 13, 2000",2.79
798,"Mar 14, 2000",2.83
799,"Mar 15, 2000",2.76
800,"Mar 16, 2000",2.84
801,"Mar 17, 2000",2.81
802,"Mar 20, 2000",2.73
803,"Mar 21, 2000",2.74
804,"Mar 22, 2000",2.78
805,"Mar 23, 2000",2.76
806,"Mar 24, 2000",2.82
807,"Mar 27, 2000",2.82
808,"Mar 28, 2000",2.94
809,"Mar 29, 2000",2.92
810,"Mar 30, 2000",2.83
811,"Mar 31, 2000",2.88
812,"Apr 03, 2000",2.92
813,"Apr 04, 2000",2.87
814,"Apr 05, 2000",2.86
815,"Apr 06, 2000",2.98
816,"Apr 07, 2000",2.99
817,"Apr 10, 2000",2.97
818,"Apr 11, 2000",2.98
819,"Apr 12, 2000",3.05
820,"Apr 13, 2000",3.05
821,"Apr 14, 2000",3.11
822,"Apr 17, 2000",3.13
823,"Apr 18, 2000",3.12
824,"Apr 19, 2000",3.12
825,"Apr 20, 2000",3.07
826,"Apr 24, 2000",3.12
827,"Apr 25, 2000",3.18
828,"Apr 26, 2000",3.12
829,"Apr 27, 2000",3.06
